Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Response,Year_Birth,Dt_Customer
78497.0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1951,01-12-2013
51650.0,0,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1976,11-05-2014
16248.0,1,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,10-05-2014
66835.0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1946,28-09-2013
30477.0,1,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1984,22-01-2014
28249.0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1961,15-06-2014
25271.0,1,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1983,05-12-2012
32303.0,0,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1970,08-03-2014
61286.0,0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1966,02-08-2013
74068.0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1976,19-03-2013
45759.0,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1964,23-02-2013
24882.0,1,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1978,09-09-2012
66973.0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1989,17-05-2013
36640.0,1,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1900,26-09-2013
38872.0,1,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1988,30-05-2013
51148.0,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1973,18-02-2013
31353.0,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1977,29-12-2013
69661.0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1980,13-05-2014
80067.0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1954,19-09-2013
86718.0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1954,17-01-2013
46854.0,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1973,31-03-2014
69142.0,0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1952,29-06-2014
75922.0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1968,09-12-2013
63693.0,0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1978,14-10-2013
102160.0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1977,02-11-2012
40637.0,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1965,17-07-2013
18890.0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1984,10-11-2012
29604.0,1,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1988,08-12-2013
48721.0,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1963,13-05-2013
44794.0,0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1966,08-06-2014
64497.0,0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1954,10-09-2012
46097.0,0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1956,31-03-2013
77972.0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1954,18-03-2014
44377.0,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1968,05-10-2012
46014.0,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1974,21-01-2013
70951.0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1985,04-05-2013
41443.0,1,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1977,01-04-2014
52195.0,2,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1978,12-05-2014
83790.0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1948,15-11-2013
44551.0,0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1954,31-08-2013
69508.0,1,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1980,14-11-2012
45204.0,1,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1988,11-04-2014
72460.0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1969,14-11-2013
77622.0,0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1970,14-04-2014
30732.0,1,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1980,05-01-2013
63887.0,0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1962,08-09-2012
42011.0,1,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1978,26-03-2013
51369.0,0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1976,25-10-2012
51537.0,0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1952,09-12-2012
79930.0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1972,08-08-2012
34320.0,1,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1986,16-02-2014
37070.0,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1966,20-03-2013
81975.0,0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1962,05-01-2013
38590.0,1,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1971,15-05-2013
15033.0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1951,16-04-2014
62745.0,0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1965,23-03-2013
22212.0,1,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1975,09-12-2013
23661.0,1,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1982,04-12-2013
79761.0,0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1958,04-10-2013
7500.0,1,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1973,26-12-2013
60182.0,0,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1893,17-05-2014
73455.0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1968,28-10-2013
64961.0,0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1958,23-12-2012
22804.0,1,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1971,31-07-2013
73687.0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1990,28-11-2013
61074.0,0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1958,17-08-2012
31686.0,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1964,05-06-2014
80134.0,1,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1972,20-05-2013
75027.0,0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1953,09-01-2013
67546.0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1988,31-08-2012
65176.0,0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1969,29-10-2012
31160.0,1,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1975,16-09-2013
29938.0,1,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,27-10-2013
102692.0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1974,05-04-2013
26490.0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1958,22-09-2012
75702.0,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1967,29-08-2012
30899.0,1,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1974,13-10-2012
63342.0,0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1961,16-10-2012
45989.0,0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1964,22-10-2012
18701.0,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1964,04-06-2013
40737.0,2,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1957,08-12-2013
15287.0,1,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1979,10-10-2012
69674.0,0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1968,22-05-2013
44159.0,1,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1970,17-06-2014
37717.0,1,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1978,23-11-2012
43776.0,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1952,03-02-2013
38179.0,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1966,14-03-2013
80124.0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1963,26-06-2014
38097.0,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1970,15-10-2012
72940.0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1970,19-06-2013
22070.0,1,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1970,04-10-2013
69267.0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1953,22-09-2012
31788.0,1,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1983,20-03-2014
61905.0,0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1975,04-02-2014
29315.0,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1960,06-04-2014
33378.0,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1963,06-02-2013
66313.0,0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1963,16-09-2013
60714.0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1956,17-01-2013
77882.0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1981,30-04-2014
69867.0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1986,02-04-2013
63841.0,0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1968,21-04-2013
24480.0,1,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1981,11-02-2013
51369.0,0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1976,25-10-2012
37760.0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1946,31-08-2012
65640.0,0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1974,01-03-2014
44319.0,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1975,17-04-2014
30631.0,1,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1974,12-07-2013
75278.0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1952,29-01-2013
50898.0,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1956,08-01-2013
79946.0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,12-05-2014
35416.0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1949,13-06-2013
32414.0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984,04-07-2013
38361.0,1,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1969,27-12-2013
82497.0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1980,31-10-2012
16626.0,2,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1971,15-01-2014
29672.0,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1965,12-03-2013
55951.0,0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1952,23-08-2012
35388.0,1,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1988,07-03-2013
42386.0,1,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1986,13-01-2013
68627.0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1982,12-01-2013
57912.0,0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1965,17-03-2014
35246.0,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1958,16-04-2014
58821.0,0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1956,12-10-2013
46377.0,1,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1978,01-03-2014
39747.0,1,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1988,13-04-2014
23976.0,1,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1984,27-12-2013
80950.0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1961,28-03-2013
27038.0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1966,18-09-2012
77457.0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1947,05-03-2014
64100.0,0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1964,10-09-2013
42670.0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1992,27-04-2013
12571.0,1,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1976,18-01-2014
22574.0,2,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1967,28-10-2013
51381.5,0,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1989,03-06-2013
70893.0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1976,06-02-2013
54198.0,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1966,17-12-2013
28839.0,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1956,11-03-2014
40321.0,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,29-07-2013
66503.0,1,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,14-08-2012
30833.0,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1951,16-07-2013
51381.5,1,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1970,23-08-2013
64795.0,0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1971,17-01-2013
34421.0,1,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1974,01-07-2013
47025.0,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1965,09-02-2014
64325.0,0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1961,07-02-2013
40464.0,0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1953,11-01-2013
62187.0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1957,05-07-2013
14849.0,1,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1976,02-07-2013
27255.0,1,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1984,07-11-2013
54432.0,2,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1950,09-05-2013
29999.0,1,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1986,13-02-2013
24072.0,1,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1983,16-04-2013
33996.0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1989,11-09-2013
66334.0,0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1956,03-04-2013
35178.0,1,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1971,10-01-2013
22010.0,1,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1983,30-06-2013
62204.0,0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1960,12-09-2012
75693.0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1968,06-12-2012
30675.0,1,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1972,12-11-2012
83003.0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1965,03-03-2013
83532.0,0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1899,26-09-2013
68655.0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1988,10-08-2012
41411.0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1986,07-12-2013
55212.0,0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1969,23-11-2012
59292.0,0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1950,13-06-2013
27190.0,1,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1973,15-08-2013
82623.0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1952,10-11-2013
44300.0,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1965,23-06-2013
84835.0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1970,16-06-2014
30372.0,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1971,25-12-2012
33181.0,1,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1976,03-01-2014
71113.0,0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1957,17-12-2013
71952.0,1,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1986,10-01-2013
69759.0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1966,28-10-2013
72099.0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1974,27-10-2012
60000.0,0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1976,22-12-2012
38643.0,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1978,29-11-2013
50737.0,0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1955,11-05-2013
68462.0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1969,12-12-2012
65073.0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1943,20-08-2013
46681.0,0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1948,08-10-2013
78618.0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1957,28-09-2012
