v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,group,y
1,1,1,0,1,1,1,1,1,0,0,248.3233966
1,0,0,1,1,1,1,0,0,1,0,257.5096075
1,1,1,1,0,1,0,1,1,0,0,-129.5858167
1,1,0,0,1,1,1,1,0,0,0,110.0304092
1,1,0,1,1,1,1,1,0,0,0,221.7491552
1,0,1,1,0,1,0,0,1,1,0,-152.2644323
1,1,0,0,1,1,1,1,1,1,0,269.7682034
1,1,0,1,1,0,1,1,0,1,0,103.1497453
1,1,1,1,0,1,1,1,0,1,0,107.6976229
1,0,0,0,0,0,1,0,1,0,0,4.821288971
1,1,0,1,0,1,0,0,0,0,0,-125.7747898
1,1,1,1,1,0,0,0,0,1,0,-206.7520552
1,1,1,1,1,0,1,0,0,0,0,-116.3532044
1,1,0,1,1,0,0,0,0,1,0,-289.7465616
1,0,1,0,0,1,1,0,0,1,0,-130.5620769
1,0,0,0,0,1,1,0,1,1,0,-87.75411195
1,0,0,1,1,0,1,1,1,0,0,242.9044206
1,0,1,0,1,0,0,1,0,0,0,-29.53778745
1,1,1,1,1,1,0,0,0,0,0,-29.6370048
1,0,0,1,1,1,0,0,1,0,0,-113.610148
1,1,0,1,1,1,1,1,0,0,0,173.8254323
1,1,0,0,1,0,0,0,0,1,0,-87.02621222
1,0,1,0,0,0,1,1,0,0,0,-10.24012025
1,1,1,0,1,1,0,0,0,0,0,38.18728508
1,1,1,0,1,1,0,0,1,1,0,26.82706376
1,1,0,0,0,1,0,0,0,1,0,-167.9314559
1,0,0,0,0,1,0,1,1,0,0,46.46149108
1,1,0,0,1,1,1,0,0,0,0,67.16131655
1,0,1,0,0,1,0,0,0,1,0,-222.7315771
1,0,0,1,0,1,1,0,1,1,0,-111.1392277
1,0,0,0,0,0,0,1,1,1,0,-82.35742651
1,1,1,0,0,0,1,0,0,1,0,-171.2050208
1,1,0,0,1,0,1,0,0,1,0,-0.311128583
1,1,1,1,1,0,1,0,0,0,0,123.3224507
1,1,0,0,0,0,0,1,0,0,0,-68.81928853
1,0,0,0,0,1,1,1,0,1,0,112.6272412
1,1,1,1,0,1,1,0,1,1,0,-27.75026079
1,0,0,1,1,1,0,0,1,0,0,34.72480035
1,0,1,1,0,0,0,1,1,0,0,-71.46344925
1,0,0,0,1,0,1,1,1,1,0,182.3481446
1,0,0,0,0,1,0,0,0,0,0,-197.5826526
1,0,1,0,1,0,1,1,0,0,0,116.6012246
1,0,1,1,0,1,1,0,1,1,0,-8.264746835
1,0,1,0,1,1,1,1,1,0,0,244.054166
1,1,1,0,0,1,0,0,1,0,0,-124.6879905
1,0,1,1,0,1,1,1,0,1,0,95.64797202
1,1,0,1,1,0,0,1,0,1,0,170.7984961
1,0,1,1,1,0,1,0,0,1,0,22.48471567
1,0,0,1,0,1,0,0,1,1,0,-101.8768619
1,0,0,0,1,0,0,1,1,0,0,-94.04127896
1,0,1,0,1,0,0,0,0,1,0,-151.1615366
1,0,0,1,1,1,1,1,0,1,0,214.0358432
1,1,0,1,0,1,0,1,1,0,0,90.98515624
1,1,1,1,1,1,1,0,1,0,0,152.4911256
1,1,0,1,1,1,1,0,1,0,0,342.7157486
1,0,0,0,0,1,1,1,0,0,0,65.68664593
1,0,1,0,0,1,0,0,0,1,0,-92.38491648
1,0,0,0,0,1,1,0,0,0,0,16.65566951
1,0,0,1,1,0,0,0,1,1,0,-227.7689603
1,1,0,0,1,1,1,1,1,0,0,141.68646
1,0,0,0,1,1,1,1,1,1,0,312.411806
1,1,1,0,0,1,0,1,1,0,0,-31.7031311
1,0,1,0,0,1,1,0,1,0,0,0.471550436
1,1,1,1,0,1,0,0,1,0,0,-217.8004927
1,1,0,0,0,0,1,0,0,0,0,-195.4306739
1,1,0,0,1,0,1,1,0,0,0,166.5023124
1,1,1,1,1,1,1,0,1,1,0,113.2787936
1,1,1,0,0,1,0,0,0,1,0,-244.4450972
1,1,1,0,0,0,1,0,0,1,0,-168.6374555
1,1,0,0,0,1,0,1,0,0,0,-171.1556523
1,0,0,1,0,0,0,0,0,1,0,-228.3522849
1,1,0,0,1,1,1,1,1,1,0,196.0520007
1,0,1,1,0,0,1,1,0,1,0,96.56082017
1,0,0,1,0,1,1,1,0,1,0,58.11527337
1,0,0,0,1,1,1,1,0,1,0,191.7644893
1,0,0,1,1,0,0,0,1,1,0,-82.21572934
1,1,0,1,1,1,0,1,1,1,0,168.6489217
1,1,1,0,1,1,0,1,0,1,0,99.6657163
1,0,0,0,0,0,0,0,1,1,0,-289.196199
1,1,1,0,1,1,1,0,1,0,0,91.54920025
1,1,0,1,0,1,0,1,0,1,0,-16.79365819
1,0,0,0,0,0,0,0,0,1,0,-286.0019094
1,1,1,0,0,0,0,1,0,0,0,-6.268139704
1,0,0,0,0,1,1,0,1,0,0,-45.22708475
1,1,0,0,0,1,1,1,0,1,0,58.68188949
1,1,0,0,0,1,1,1,0,0,0,29.92081643
1,0,0,1,1,0,1,1,1,1,0,278.8211688
1,1,1,1,1,0,1,1,0,0,0,196.7249763
1,0,1,1,1,1,0,0,1,0,0,120.3469596
1,0,0,1,1,0,0,1,1,0,0,-164.3525754
1,1,1,1,1,1,0,1,1,0,0,137.7163421
1,0,1,1,1,1,0,0,0,1,0,-107.6765122
1,0,0,0,1,1,0,1,0,0,0,-23.67836566
1,0,0,1,1,1,1,1,0,0,0,173.6030003
1,0,0,0,0,0,0,1,1,1,0,56.74298146
1,1,1,0,0,1,0,1,1,1,0,-120.6563313
1,1,1,0,0,1,0,1,1,1,0,-9.874883248
1,0,1,1,0,0,0,1,0,1,0,-94.37761554
1,0,0,0,0,1,1,0,0,0,0,-213.4690351
1,0,1,1,0,0,1,0,1,0,0,-206.1524
1,0,1,0,0,1,1,0,1,0,0,-66.00611991
1,1,0,0,0,0,1,1,0,0,0,-45.06120135
1,0,0,0,1,1,1,0,1,1,0,85.1815873
1,1,0,0,1,0,0,0,1,0,0,-87.22135271
1,1,1,1,0,1,0,1,0,0,0,-163.6529113
1,0,1,1,1,1,0,1,1,1,0,28.71273524
1,1,1,1,0,1,0,1,0,0,0,-1.661727757
1,1,0,0,1,0,0,0,0,0,0,-77.27949399
1,1,0,1,1,0,0,1,1,0,0,119.763915
1,1,0,1,0,0,0,0,1,0,0,-489.6681069
1,0,0,1,1,0,1,0,0,0,0,101.0913266
1,1,0,0,1,0,1,0,1,0,0,136.3946848
1,1,0,1,0,1,0,0,1,0,0,-39.93880184
1,0,0,0,1,0,0,0,0,0,0,-1.722048381
1,1,1,0,1,1,1,0,0,0,0,122.2718874
1,1,0,0,1,0,1,0,1,0,0,17.03984026
1,0,1,0,0,1,1,1,1,1,0,55.54743638
1,1,0,1,0,0,0,1,1,1,0,-258.2463394
1,0,1,0,0,1,1,1,1,0,0,-0.507879165
1,1,1,1,1,0,0,1,0,1,0,261.4362673
1,0,0,0,0,1,1,1,1,0,0,210.6225128
1,1,1,1,0,0,0,1,1,0,0,-76.06931246
1,1,0,0,0,0,0,1,0,0,0,-6.772077643
1,1,1,1,1,0,1,0,1,1,0,124.0719146
1,1,1,0,1,1,1,0,1,0,0,12.69412494
1,0,1,1,1,0,1,0,1,0,0,20.77423094
1,1,0,0,1,1,1,1,0,0,0,178.0634229
1,1,1,0,0,0,1,1,0,0,0,1.920535828
1,0,0,1,1,0,1,1,1,0,0,89.18686774
1,1,0,0,0,1,0,0,0,0,0,-54.95161006
1,1,1,0,1,1,1,1,0,1,0,251.5099209
1,0,1,1,1,0,1,0,1,0,0,58.5597338
1,1,0,1,0,0,0,1,1,0,0,-125.2179316
1,1,1,1,1,1,0,1,1,1,0,-24.25866196
1,1,0,1,1,0,1,1,1,1,0,162.0825037
1,1,0,1,0,1,1,1,1,0,0,224.8164282
1,1,0,1,1,0,1,0,0,1,0,260.7446829
1,1,1,1,1,1,1,1,0,0,0,154.102188
1,1,0,0,0,0,1,1,1,0,0,37.52661792
1,0,1,0,1,1,0,1,0,0,0,324.4689531
1,0,0,0,1,0,0,1,0,1,0,33.91579284
1,0,1,0,1,0,0,1,0,0,0,-68.98358779
1,0,0,1,1,1,0,0,0,0,0,38.99717318
1,1,0,0,1,0,0,0,1,0,0,-29.79131667
1,0,0,0,0,1,1,0,0,0,0,-226.3934069
1,0,1,1,0,0,0,0,0,0,0,-205.6171429
1,0,1,0,0,1,1,1,1,0,0,54.06138256
1,0,0,0,0,1,0,0,1,0,0,-160.1086316
1,0,1,0,1,0,1,0,0,1,0,36.15513143
1,0,1,1,0,0,0,1,1,0,0,-316.4929867
1,0,0,0,1,0,0,0,0,1,0,-78.2956179
1,0,1,1,0,0,1,1,1,1,0,-6.003237033
1,0,0,0,1,0,0,1,1,0,0,68.01449717
1,0,0,0,0,0,1,1,0,0,0,106.2989225
1,1,0,1,1,0,0,1,1,0,0,-96.32976607
1,1,1,1,1,1,0,0,0,0,0,101.0475443
1,0,1,1,1,1,0,0,1,0,0,26.97604676
1,0,0,1,1,0,1,1,0,1,0,268.9150886
1,0,0,0,1,0,1,0,0,0,0,10.43550621
1,0,0,1,0,0,0,0,1,1,0,-124.5042027
1,0,0,1,0,1,0,0,0,0,0,-315.1879817
1,0,1,1,0,0,1,1,1,0,0,118.671645
1,0,1,0,0,0,1,1,0,0,0,-161.4384064
1,1,1,1,1,1,1,0,0,0,0,81.58006871
1,1,0,1,0,0,0,1,1,1,0,-296.3572899
1,0,0,1,1,0,1,0,1,1,0,-109.8506325
1,0,1,1,0,1,1,1,0,0,0,17.0596458
1,1,1,0,0,0,1,0,0,0,0,-44.19952913
1,1,1,1,1,0,0,1,0,0,0,32.87903363
1,1,0,0,1,0,1,0,1,0,0,94.13515111
1,0,1,0,1,0,0,1,1,1,0,44.99686555
1,0,0,1,1,1,0,0,0,0,0,41.8306351
1,1,1,1,1,1,1,0,0,1,0,28.05499096
1,0,1,1,0,1,1,0,0,0,0,62.46888151
1,0,0,0,1,1,1,0,1,0,0,70.29577681
1,0,1,1,0,0,1,0,1,1,0,-103.8842758
1,1,0,0,1,1,1,0,1,0,0,79.91761473
1,0,0,0,0,0,1,1,0,1,0,8.236305306
1,0,0,0,1,1,1,0,0,1,0,68.28491788
1,1,1,1,0,1,1,1,1,0,0,129.1934422
1,1,0,1,1,0,0,1,1,0,0,3.994956203
1,0,0,0,0,0,0,0,1,1,0,-196.3438559
1,1,1,1,0,0,1,1,1,0,0,94.53076483
1,0,0,1,0,0,1,0,0,1,0,-105.4609061
1,0,0,1,0,0,0,1,1,1,0,-226.8223497
1,0,0,1,1,1,1,1,0,1,0,181.7277221
1,0,1,0,1,1,0,1,1,1,0,46.83714873
1,1,0,0,0,1,1,1,0,0,0,16.02389605
1,1,1,1,1,0,1,1,0,0,0,236.8680151
1,1,1,0,1,1,0,1,0,0,0,-23.71467797
1,0,0,0,1,1,0,0,1,0,0,32.80596644
1,1,1,0,0,0,0,1,1,1,0,-86.40288164
1,1,1,1,1,0,1,1,0,0,0,116.2184209
1,1,1,1,1,1,0,0,0,1,0,31.43306638
1,1,1,1,1,0,0,0,1,1,0,44.98325661
1,1,1,1,1,0,1,1,1,1,0,21.21322584
1,1,0,1,0,1,0,0,1,1,0,-146.7067278
1,0,1,0,0,1,1,1,1,1,0,75.86571344
1,1,0,0,1,0,0,1,0,0,0,96.78863013
1,1,0,1,0,1,1,1,0,0,0,-19.16844699
1,1,1,0,1,0,0,1,1,1,0,92.62843916
1,0,0,0,0,0,0,0,0,1,0,-200.3190193
1,0,0,1,1,1,0,1,0,1,0,117.2483709
1,1,1,0,1,1,1,0,1,1,0,177.4629812
1,1,1,1,0,1,0,0,1,0,0,-126.8919526
1,0,0,1,0,0,1,0,0,1,0,-64.30668305
1,0,0,0,1,0,0,1,1,1,0,77.13182161
1,0,0,1,1,0,1,0,0,1,0,16.57271094
1,1,1,1,1,0,1,0,0,0,0,-33.10221237
1,0,0,0,1,1,0,0,1,0,0,63.99656083
1,0,1,1,0,1,0,1,0,1,0,-79.4564555
1,1,0,1,0,1,0,0,0,1,0,-299.2730669
1,1,0,1,0,1,1,1,0,1,0,182.6641288
1,1,1,1,1,1,1,1,0,1,0,90.04612695
1,0,0,0,0,1,0,0,0,0,0,-125.3831299
1,0,0,0,0,0,1,0,1,0,0,-10.70136345
1,0,1,1,1,0,0,1,0,1,0,63.49472287
1,1,1,1,0,1,1,0,1,0,0,2.005169629
1,0,0,1,1,0,1,0,1,0,0,-121.8205106
1,0,0,1,1,0,0,1,1,1,0,-5.651158205
1,1,1,1,1,1,1,0,0,1,0,5.374402636
1,0,0,0,0,0,0,1,0,1,0,-108.1268287
1,0,0,0,1,1,1,1,1,0,0,396.8320345
1,0,1,0,0,1,1,0,0,0,0,85.30624611
1,0,0,0,1,0,0,0,0,0,0,-92.24453756
1,1,1,0,0,0,0,0,1,1,0,-220.2943277
1,1,1,0,0,0,0,0,0,1,0,-121.1241236
1,1,1,0,0,0,1,0,1,0,0,-95.16054689
1,1,0,0,1,0,1,1,0,1,0,90.09045284
1,1,0,1,0,1,0,1,0,0,0,-14.99948329
1,1,0,1,0,0,1,0,1,1,0,-54.95532079
1,0,1,0,0,1,1,0,1,1,0,58.72308805
1,0,0,1,1,0,0,0,1,0,0,-86.89289238
1,1,1,0,0,0,1,0,1,1,0,37.03319974
1,0,1,1,1,0,1,1,0,1,0,250.8295606
1,0,0,1,1,1,1,1,0,1,0,400.9268346
1,0,1,1,0,1,0,0,0,1,0,-155.6472888
1,0,0,0,0,0,0,0,1,0,0,-208.3073503
1,0,1,0,0,0,0,1,1,1,0,-29.68644399
1,0,1,0,1,1,1,0,1,1,0,289.2276096
1,1,1,0,0,0,0,0,0,0,0,-430.1023673
1,0,0,1,0,1,0,1,0,1,0,51.01102257
1,1,1,0,0,1,0,0,1,0,0,-210.7986374
1,0,1,1,1,1,1,1,0,0,0,398.8976705
1,0,0,1,0,0,0,0,1,1,0,-218.2139567
1,0,1,1,1,1,0,0,1,1,0,-66.9885979
1,1,0,0,1,0,1,0,0,0,0,378.993615
1,1,0,1,1,1,0,0,0,1,0,-81.53045659
1,0,1,0,1,0,0,0,1,0,0,-17.72720893
1,1,1,0,1,1,0,0,1,0,0,18.12959031
1,1,0,1,1,0,1,0,0,1,0,-19.2516762
1,1,0,1,1,1,0,0,0,0,0,20.75827505
1,0,1,1,1,1,1,1,0,0,0,444.4537705
1,1,1,1,1,0,0,0,1,0,0,-136.1897846
1,1,0,1,0,1,0,1,1,1,0,-261.4987299
1,1,0,1,0,1,0,1,0,0,0,-50.36525126
1,1,0,0,0,1,1,0,0,0,0,71.45227368
1,1,1,0,0,0,0,0,0,1,0,-116.1065447
1,0,1,1,0,0,0,1,0,1,0,-115.2385231
1,1,0,1,1,0,0,0,1,1,0,-92.99532673
1,0,1,1,1,0,1,1,1,1,0,160.3397087
1,1,0,0,0,1,1,0,0,0,0,24.6285452
1,0,0,0,0,0,0,1,1,1,0,-214.6520274
1,0,1,0,0,0,1,1,0,0,0,-90.84854515
1,0,1,1,0,1,1,0,1,0,0,-2.80377317
1,0,0,0,0,0,0,1,0,0,0,-203.4723077
1,0,1,0,0,0,0,0,1,0,0,-201.7877685
1,0,0,1,1,1,0,0,1,0,0,27.50340706
1,1,0,1,1,1,0,1,1,1,0,-57.35818318
1,0,1,1,1,0,0,0,0,0,0,-58.4874907
1,0,0,0,1,1,1,0,0,0,0,-22.33179663
1,1,1,0,1,1,0,1,1,1,0,41.74666059
1,0,0,0,1,0,0,0,0,1,0,76.11900187
1,0,0,1,1,1,0,1,1,0,0,145.8119099
1,1,1,0,1,1,1,0,1,0,0,249.2409072
1,1,0,1,0,1,0,1,1,1,0,-162.8165134
1,0,0,1,1,1,0,0,1,1,0,-10.57736152
1,1,0,1,1,0,1,0,1,0,0,-10.8798644
1,1,0,1,1,0,0,0,1,1,0,-183.2055441
1,0,1,1,0,1,1,1,0,1,0,127.7040284
1,1,1,1,0,1,1,0,1,0,0,60.36081712
1,0,1,1,0,1,1,0,1,0,0,45.54583837
1,1,0,0,1,1,0,1,1,1,0,65.08339496
1,1,1,0,1,1,1,0,0,1,0,94.37411576
1,0,1,0,0,1,0,1,1,0,0,-176.6686704
1,1,1,0,0,0,1,1,1,0,0,14.24341438
1,1,0,1,0,1,0,1,1,0,0,-36.78201081
1,0,0,1,0,0,1,0,0,1,0,-44.33298904
1,1,0,0,0,1,1,1,0,1,0,148.4642594
1,1,1,1,1,0,1,1,0,0,0,196.7151606
1,0,1,1,1,1,0,1,1,1,0,125.1845122
1,1,1,0,1,1,1,0,1,1,0,-83.91285489
1,1,1,1,1,1,0,0,1,0,0,-50.08785716
1,1,0,0,0,0,0,0,1,1,0,-329.1933611
1,0,0,0,0,0,1,1,1,0,0,28.77722428
1,1,1,1,1,1,0,1,0,0,0,-16.60355599
1,0,1,1,0,1,0,0,0,0,0,-104.5098397
1,1,1,1,0,1,0,0,0,1,0,-15.27045669
1,1,0,0,0,1,0,1,1,1,0,124.306353
1,0,0,1,0,1,0,1,0,0,0,-137.3609868
1,0,1,1,0,0,1,0,1,1,0,-141.9018311
1,0,1,0,0,0,1,0,0,0,0,-78.3733347
1,0,1,1,0,0,0,0,0,1,0,-306.0603694
1,0,0,1,0,0,0,1,1,1,0,-185.0093917
1,0,1,0,0,1,0,0,1,0,0,-145.737707
1,0,0,0,0,0,1,0,1,0,0,-230.9880691
1,0,1,0,0,1,1,0,0,1,0,16.37523136
1,0,0,0,1,1,1,0,0,0,0,58.34082712
1,1,1,0,1,0,0,1,0,0,0,70.54390167
1,1,1,1,0,0,0,1,0,0,0,-364.891745
1,1,0,0,0,0,1,0,1,0,0,138.7303433
1,0,1,0,1,1,1,1,0,0,0,283.8965475
1,0,1,0,1,1,1,0,1,1,0,67.98801647
1,0,1,0,1,0,0,1,1,1,0,5.326759092
1,1,1,1,0,0,0,0,0,0,0,-306.7546294
1,1,1,0,1,0,0,1,1,1,0,17.88247971
1,0,0,1,1,0,0,0,0,1,0,94.2560631
1,1,1,1,0,0,1,0,1,0,0,-49.73332537
1,0,1,1,0,1,1,1,0,1,0,93.11595918
1,1,1,0,1,1,0,0,0,0,0,-181.9119818
1,1,1,1,0,0,0,0,0,1,0,-266.5417511
1,0,0,1,1,0,1,1,0,0,0,141.66076
1,1,0,0,0,0,0,0,1,1,0,-232.2891679
1,1,0,1,1,0,1,1,1,1,0,405.0973763
1,0,1,0,0,0,0,1,0,0,0,-123.1444937
1,1,1,0,0,0,0,1,0,1,0,-145.6101337
1,0,0,0,0,1,0,0,1,0,0,-211.091216
1,0,1,1,1,0,0,1,1,0,0,106.1503521
1,0,1,1,1,0,0,0,0,0,0,-217.142389
1,0,1,0,1,1,0,1,1,1,0,46.16683574
1,1,1,0,1,0,0,0,0,0,0,-218.0942817
1,1,0,0,1,1,1,0,0,0,0,162.4501008
1,1,0,1,1,1,1,0,1,0,0,248.0211363
1,1,1,1,1,0,1,1,1,0,0,115.4075091
1,1,0,0,0,1,1,0,0,0,0,-22.35121141
1,0,1,0,0,0,0,0,0,1,0,-94.62253
1,0,0,1,0,0,1,0,1,1,0,-19.50492913
1,0,1,1,0,1,1,1,1,1,0,139.9459442
1,1,0,0,1,1,1,0,0,0,0,155.7776925
1,1,1,1,1,1,0,1,1,0,0,116.0726028
1,0,0,0,1,1,1,0,0,1,0,88.38960669
1,0,0,1,0,0,0,1,1,1,0,-42.58918411
1,1,1,1,1,0,0,1,0,0,0,-21.02107112
1,0,1,1,0,1,1,1,0,1,0,38.2734472
1,1,0,1,1,0,0,1,0,1,0,-141.9422946
1,0,0,0,1,0,0,1,0,1,0,-18.70670063
1,0,1,0,1,1,0,0,0,0,0,-97.19533321
1,0,1,0,0,1,0,1,1,0,0,27.48166333
1,0,1,0,0,0,1,0,1,1,0,-247.333784
1,1,1,0,0,0,0,0,1,1,0,-202.8503411
1,0,1,0,0,1,0,1,0,0,0,-106.147466
1,0,1,0,1,0,0,0,0,0,0,-79.74639778
1,1,1,1,0,1,0,0,1,0,0,-21.17265324
1,0,1,1,0,0,0,0,0,0,0,-146.2056073
1,0,0,0,0,0,0,1,0,1,0,-175.7584352
1,1,0,0,1,1,0,1,1,1,0,49.59622524
1,1,1,0,1,0,0,0,1,0,0,-141.0164994
1,1,0,0,0,0,1,0,0,1,0,-64.18413815
1,0,1,1,0,0,1,0,0,0,0,-210.3594393
1,1,1,1,1,0,1,0,0,1,0,41.87634974
1,1,0,0,1,1,1,1,0,0,0,249.8333692
1,1,0,0,1,1,0,0,1,1,0,165.5982122
1,0,0,1,0,1,1,1,1,0,0,230.803051
1,0,0,0,0,0,0,1,0,0,0,-147.9981343
1,1,1,0,1,1,1,0,1,0,0,40.12577818
1,1,0,1,1,1,0,1,0,0,0,190.3318385
1,0,0,0,0,1,0,1,1,0,0,30.24926045
1,0,0,1,1,0,0,0,0,0,0,-47.17939281
1,0,0,0,1,0,1,0,1,0,0,89.79415963
1,1,1,1,0,0,0,0,0,1,0,-265.4008649
1,1,1,0,1,1,0,0,0,1,0,-7.634742327
1,1,0,1,1,0,1,0,1,1,0,108.7938453
1,1,0,0,0,0,0,0,1,1,0,-233.36303
1,1,1,1,0,0,0,1,1,0,0,-50.18138926
1,1,1,1,1,1,1,1,1,0,0,231.501414
1,1,1,1,0,0,0,0,0,0,0,-492.5309303
1,1,0,0,1,1,1,1,1,1,0,300.1782833
1,1,1,0,0,1,0,0,0,0,0,-69.81034836
1,1,1,1,0,0,0,1,0,0,0,30.27284232
1,1,0,0,1,1,0,0,1,0,0,7.383595166
1,0,0,1,1,0,0,1,0,1,0,33.37939533
1,1,0,0,1,0,0,1,1,0,0,-38.23599196
1,0,1,1,1,1,1,0,0,0,0,5.28245374
1,0,1,1,1,1,0,1,0,0,0,-70.28036966
1,0,0,1,1,1,1,1,0,1,0,102.8775295
1,1,0,0,0,1,1,1,1,1,0,73.96325262
1,1,0,0,1,0,0,1,0,1,0,91.02936067
1,0,1,0,0,0,0,1,1,0,0,-157.2841688
1,1,0,1,1,0,1,1,0,1,0,160.8005885
1,0,0,1,0,0,0,1,0,1,0,-309.8871764
1,1,1,1,1,1,0,0,0,1,0,-52.27409037
1,0,0,0,0,1,1,1,0,0,0,104.9047704
1,1,1,1,0,1,0,0,0,1,0,-182.9077375
1,1,0,1,0,0,0,1,1,1,0,-52.63860818
1,1,1,0,0,0,0,0,1,0,0,-267.8277306
1,1,1,1,1,0,0,1,1,0,0,47.27000426
1,1,1,0,0,1,0,0,0,1,0,-155.8030401
1,1,0,0,1,1,1,0,0,0,0,100.3558985
1,0,0,1,0,1,0,0,0,0,0,-367.1541939
1,0,1,1,0,0,1,1,1,1,0,-25.01821079
1,1,1,1,0,1,1,1,1,1,0,68.35556333
1,0,0,1,0,1,0,0,1,0,0,-24.59454997
1,1,1,0,0,0,0,0,1,0,0,-139.2454261
1,0,1,1,1,0,0,0,0,0,0,-158.3084454
1,0,0,0,0,0,1,1,0,1,0,-3.146904249
1,0,0,0,0,0,0,1,1,1,0,-49.18718664
1,1,0,1,1,0,1,0,1,0,0,-42.27594166
1,1,1,1,0,1,1,1,1,0,0,171.5705239
1,1,0,1,1,0,0,0,1,1,0,-53.47275512
1,0,0,1,0,1,0,0,0,1,0,-277.8807938
1,0,1,1,0,0,0,1,1,1,0,-23.0628153
1,0,1,0,1,1,0,0,0,1,0,24.80533154
1,0,1,0,1,0,0,0,1,1,0,-271.2965373
1,0,1,0,1,0,0,0,1,0,0,-117.5573033
1,1,0,1,0,1,0,0,0,0,0,-224.2779966
1,1,0,1,1,0,0,0,1,1,0,-15.40602283
1,1,1,1,1,1,1,0,1,0,0,96.31882997
1,1,1,0,1,1,1,0,0,0,0,-0.238444708
1,0,1,1,1,1,1,1,1,0,0,328.9329954
1,1,1,0,0,0,1,0,1,0,0,-36.05863125
1,1,1,1,1,0,1,0,0,1,0,71.19213402
1,1,0,1,1,1,0,1,1,1,0,-65.91753945
1,0,1,0,0,1,0,0,1,0,0,-247.120516
1,0,0,1,0,1,0,0,0,1,0,-6.665956794
1,1,0,0,0,1,1,0,1,1,0,-75.14040737
1,1,1,1,0,1,0,1,1,1,0,69.57273121
1,1,0,0,0,0,0,0,1,0,0,-256.8601645
1,0,0,0,0,1,0,0,1,1,0,-38.19658112
1,1,0,1,0,0,0,0,1,0,0,-311.8796412
1,0,1,0,1,0,0,0,1,1,0,-122.6796982
1,1,1,1,0,1,1,1,0,0,0,319.3220688
1,0,1,0,1,0,1,0,1,1,0,300.4723564
1,1,1,0,1,0,1,1,0,0,0,108.9916307
1,0,0,1,1,1,0,1,0,0,0,98.28531235
1,1,1,1,1,0,0,0,0,0,0,-110.1585118
1,1,0,0,0,0,0,0,1,0,0,-343.03341
1,0,1,1,0,1,1,0,1,1,0,-287.4780291
1,1,0,0,0,0,0,0,1,0,0,-105.3542427
1,1,0,1,1,0,0,0,1,0,0,-66.39773825
1,1,1,0,0,1,0,1,1,1,0,-83.36898582
1,0,1,0,0,1,1,0,0,0,0,-142.3112516
1,1,0,1,1,1,1,1,0,0,0,202.789813
1,1,0,0,0,1,0,1,0,1,0,31.99549201
1,1,0,0,1,0,1,1,1,0,0,249.3206411
1,0,1,1,0,1,1,1,1,1,0,138.1006212
1,1,0,0,1,0,1,0,1,0,0,-59.61117969
1,1,0,0,1,1,0,1,0,1,0,161.5622271
1,1,1,0,0,0,0,1,0,1,0,-31.21151288
1,0,1,0,1,0,0,0,1,0,0,-181.1476413
1,0,1,1,0,0,1,1,1,0,0,181.7896871
0,1,1,0,0,0,0,1,0,1,0,-47.54755759
1,1,1,0,1,0,1,0,1,1,0,110.1318181
1,0,1,1,0,0,1,0,1,0,0,-94.26123096
1,1,1,0,1,0,1,0,1,1,0,47.00680954
1,1,1,0,1,0,1,1,1,1,0,216.6193046
1,0,0,0,1,0,1,0,0,1,0,102.6449255
1,1,1,0,0,0,1,1,1,0,0,57.37897312
1,1,0,1,1,1,1,1,0,0,0,197.5610135
1,1,1,0,0,0,1,0,1,1,0,34.15506357
1,0,1,1,0,0,1,1,1,0,0,197.9815064
1,1,1,1,0,1,0,0,1,0,0,-72.33997265
1,1,1,0,0,1,0,1,1,0,0,-92.06713977
1,1,1,1,0,0,1,1,0,0,0,72.82569333
1,1,1,1,1,1,1,1,1,1,0,204.9498753
1,1,0,1,0,0,1,0,0,0,0,-79.26131771
1,1,0,1,0,1,0,0,0,1,0,-99.3349263
1,0,0,1,1,1,0,1,1,1,0,134.3502875
1,1,0,0,1,1,0,1,1,0,0,216.4829057
1,1,1,1,0,0,0,0,0,0,0,-200.7174381
1,1,0,0,1,0,0,0,1,0,0,-104.6622682
1,1,0,0,0,0,0,0,1,1,0,-230.2387832
1,0,0,1,1,1,1,0,1,1,0,55.66484463
1,0,1,0,1,0,0,0,1,1,0,-174.3619666
1,1,0,0,1,1,0,1,1,1,0,15.29411353
1,1,1,1,0,1,0,1,1,1,0,-12.93384762
1,1,0,0,0,0,1,0,1,0,0,-78.96987437
1,1,0,0,0,1,0,0,1,0,0,-329.1334764
1,1,0,1,1,1,1,0,0,0,0,161.0923999
1,1,1,1,0,1,1,0,0,1,0,-57.58115669
1,0,1,0,1,1,1,1,1,1,0,206.1179842
1,1,0,0,1,1,0,0,0,1,0,-119.7910225
1,1,0,0,0,1,1,1,0,0,0,240.2194931
1,1,1,0,0,1,1,0,1,0,0,69.40231589
1,1,0,0,1,1,1,1,0,1,0,273.9853207
1,0,0,1,1,0,0,1,1,0,0,-47.61678965
1,1,1,0,0,1,0,0,0,0,0,-161.7674659
1,1,0,1,0,0,1,0,0,1,0,-45.57201585
1,0,0,0,1,1,0,0,0,1,0,48.66352671
1,1,0,0,0,0,1,1,0,0,0,-8.778602872
1,0,1,0,0,0,1,1,1,0,0,48.2552422
